RatingID,GameID,Critic,User,Rating
2753,4586,7.9,7.2,E10+
2754,4587,4.7,7.5,T
2755,4588,7,8.1,E
2756,4590,7.1,5.9,T
2757,4591,7.2,8,E
2758,4598,7.1,8.7,T
2759,4602,6.1,7,T
2760,4608,8.4,8.2,T
2761,4609,8,7.6,E
2762,4610,8.4,7.3,E
2763,4612,7.8,7.1,E
2764,4613,8.1,8.8,E
2765,4614,4.5,5.8,E
2766,4617,5.9,7,E10+
2767,4619,7.6,8.2,E10+
2768,4621,6.9,6.3,E10+
2769,4622,7,1.7,E10+
2770,4625,6.5,6.8,E
2771,4626,7.5,8.5,M
2772,4628,7,7.5,M
2773,4631,7.5,7.6,E10+
2774,4633,7.7,8,M
2775,4635,7.6,8.2,M
2776,4637,7.5,6.8,E
2777,4638,7.4,6.8,T
2778,4639,8.4,8.4,M
2779,4641,5.8,6.2,T
2780,4643,5.4,7,T
2781,4644,7.6,8.8,E
2782,4646,6.6,7.9,T
2783,4650,4.6,4.5,M
2784,4651,7.7,8.9,M
2785,4654,4.6,4.4,E
2786,4656,8.2,8.9,M
2787,4657,7.5,5.5,E10+
2788,4660,6.5,8.7,E
2789,4661,8.1,8.2,M
2790,4668,7,5.9,E10+
2791,4669,7.6,6,T
2792,4672,7.4,6.6,M
2793,4674,7,7.9,M
2794,4677,6.9,8.7,E
2795,4679,8,7.8,T
2796,4681,7,6.8,T
2797,4685,5.2,7.5,T
2798,4686,8.1,7.9,T
2799,4687,8,6.9,E10+
2800,4688,7.7,7.7,E
2801,4689,5.5,7.1,M
2802,4690,6.1,2.8,E10+
2803,4692,5.9,3.2,E10+
2804,4694,7.9,5.8,M
2805,4698,7.6,6.3,T
2806,4704,6.2,4.1,E
2807,4706,6.3,4.8,E
2808,4707,8.1,6.9,M
2809,4711,9.6,8.5,M
2810,4712,5.8,5.7,T
2811,4717,7.3,7.6,T
2812,4718,8.4,8.2,E
2813,4721,7.5,8.8,T
2814,4724,8.1,8.7,M
2815,4728,6.9,8.5,E
2816,4737,7.8,4.5,M
2817,4740,5,7.6,E
2818,4742,5.9,7.1,E
2819,4743,7.5,6.4,T
2820,4744,7.5,6.6,T
2821,4745,5.6,6,E10+
2822,4746,6,6.8,M
2823,4747,7.7,7.3,T
2824,4749,8.4,8.5,T
2825,4750,6.9,7.6,T
2826,4751,6.6,7.5,E
2827,4752,8.7,8,T
2828,4753,5.4,5.7,M
2829,4755,5,5,T
2830,4756,7.4,8.1,E
2831,4758,6.2,8.8,E
2832,4760,6.8,8.6,T
2833,4761,4.3,5.6,T
2834,4763,7.1,8.2,E
2835,4764,4.3,7.1,E10+
2836,4766,5.1,4.7,M
2837,4767,7.9,8.5,E
2838,4768,7.7,8.6,E
2839,4771,7.2,6.8,T
2840,4772,9.3,9,M
2841,4775,7.3,7.8,T
2842,4780,5.9,5.7,T
2843,4781,6.8,8.5,E
2844,4784,7.6,8.3,T
2845,4785,6.7,7,T
2846,4787,8.5,8.6,M
2847,4789,7.6,8.8,T
2848,4794,7.8,8.5,T
2849,4799,7.1,7.4,T
2850,4806,6.1,5.7,E
2851,4808,5.1,5,E
2852,4809,6.6,4.3,E
2853,4810,8.7,4.6,E
2854,4813,8.1,9,E
2855,4814,6.6,7.8,T
2856,4816,7.7,8.1,T
2857,4818,7.3,7.3,T
2858,4821,8,8.3,E
2859,4822,8.6,6.6,E
2860,4823,5.7,6.7,E10+
2861,4825,7.3,8.4,T
2862,4833,8.1,8.5,T
2863,4834,7.7,7.9,M
2864,4839,7.6,7.5,E
2865,4840,6.7,7.4,E10+
2866,4841,6.1,7.1,E10+
2867,4844,7.3,8.3,T
2868,4847,5.5,6,E
2869,4851,7.4,8.9,T
2870,4852,5.7,7.2,E10+
2871,4855,8.5,8.3,T
2872,4856,7.1,8.5,E
2873,4857,6.6,8.5,M
2874,4859,7.7,8.3,T
2875,4860,5.7,3.1,E
2876,4861,3.6,6.4,T
2877,4862,7.7,7.4,T
2878,4864,6.6,6.7,T
2879,4867,6.1,7.6,E10+
2880,4869,8.4,8.8,M
2881,4875,7.1,6.3,T
2882,4876,6.9,7,E
2883,4878,6.5,7.3,T
2884,4881,9.4,8.8,M
2885,4882,3.8,2.8,T
2886,4883,7.2,7.3,M
2887,4884,7,7.3,T
2888,4885,7.1,5.7,E
2889,4889,7.5,7,E
2890,4894,4.9,5.3,E
2891,4897,6.9,6,T
2892,4900,7.7,8.2,T
2893,4901,6.3,7.2,M
2894,4905,9.2,8.7,E
2895,4906,4.4,5.3,E10+
2896,4907,7.9,7.6,E
2897,4912,6.6,7.6,T
2898,4914,7.2,8,M
2899,4916,6.3,7.3,E10+
2900,4918,7.9,5.2,E10+
2901,4919,4.1,5.2,T
2902,4921,4.3,6.3,T
2903,4923,6.2,8.4,M
2904,4924,6.7,8.8,M
2905,4925,6.4,6.1,E
2906,4928,8.2,8.1,M
2907,4930,7.9,7.3,E
2908,4933,8,7.5,M
2909,4934,6.8,8,E10+
2910,4935,5.8,7.5,E10+
2911,4936,8.2,8.7,M
2912,4938,9,9,E
2913,4939,6.6,7.5,E
2914,4942,8.4,7.2,T
2915,4945,7.2,5.8,E10+
2916,4947,6.1,7.7,T
2917,4953,7.5,7.6,T
2918,4954,6.8,5.4,E
2919,4955,6.5,6,E
2920,4956,7.1,7,M
2921,4957,5.3,8.3,E
2922,4958,7.1,6.3,T
2923,4964,8.2,8.7,M
2924,4968,3.3,6.2,E
2925,4969,8.6,8.3,E
2926,4970,3.8,3.9,E10+
2927,4973,7.8,7.6,T
2928,4976,7.8,8.2,T
2929,4977,5.1,4.6,E
2930,4978,7.2,8.4,T
2931,4979,7,7,M
2932,4980,7.7,7.9,E
2933,4984,7,8.3,E10+
2934,4985,7.4,7.8,M
2935,4988,6.5,7.4,M
2936,4989,7.8,6.3,T
2937,4992,5.4,5.7,T
2938,4994,5.2,5.4,E
2939,4998,6,5.1,E
2940,4999,7,8.5,T
2941,5001,8.8,7.6,M
2942,5002,9.2,8.7,E
2943,5003,7.8,7.8,M
2944,5007,8.3,8.7,E
2945,5008,6,8.8,T
2946,5009,8.4,7.6,M
2947,5012,6.8,6.5,T
2948,5017,5,6,T
2949,5018,4.9,7.4,T
2950,5019,8.4,8.1,M
2951,5020,8.3,9,T
2952,5023,7.9,8.9,M
2953,5024,5.3,8.2,E
2954,5027,8.2,8.8,T
2955,5030,7.3,5.8,E
2956,5032,5.5,6,E
2957,5038,7,6.3,E
2958,5039,7,8.1,E
2959,5041,5.6,5.8,E
2960,5043,7,6.3,E10+
2961,5044,6.1,6.6,T
2962,5049,8.1,7.7,T
2963,5052,7.8,7,E10+
2964,5054,7.5,8.6,E10+
2965,5057,7.3,6.7,E
2966,5058,7.7,7.1,E10+
2967,5059,6.8,7,E10+
2968,5060,6.7,7.3,E
2969,5064,8,6.9,E10+
2970,5065,8.2,6.6,E
2971,5068,7.2,5.8,T
2972,5076,5.4,3.5,E
2973,5078,7.6,7.2,T
2974,5080,6.6,3.9,E
2975,5083,8,7.4,E
2976,5086,6.6,7.8,E10+
2977,5088,3.9,4.7,E
2978,5092,8.6,6.7,E10+
2979,5093,5.1,7,E10+
2980,5094,8.4,7.9,E
2981,5095,6.6,6.4,E
2982,5097,5.5,5.9,M
2983,5099,6.2,8.3,E10+
2984,5102,7.7,6.9,T
2985,5103,7,6.3,E10+
2986,5104,7.5,6.7,M
2987,5105,7.4,3.8,E
2988,5106,8.5,8.2,T
2989,5111,7.9,5.2,M
2990,5113,6.5,8.1,T
2991,5114,6.5,7.4,T
2992,5115,8.4,8.5,M
2993,5116,8.3,8.2,T
2994,5117,5.1,5.5,E10+
2995,5118,7.4,8.3,E
2996,5120,8,7.3,T
2997,5121,8.5,8.7,E
2998,5122,6.6,7.1,E
2999,5126,6.8,6.8,E
3000,5128,7.3,7.8,T
3001,5130,7.2,5.9,T
3002,5132,8.5,8.1,E
3003,5133,7.3,7.4,E
3004,5135,5.9,7.7,E
3005,5136,7.3,7.7,E
3006,5137,6.8,7.9,T
3007,5139,5.6,2.7,E
3008,5141,5.2,7.6,E10+
3009,5142,6.2,7.5,M
3010,5143,8.1,9,T
3011,5145,7.9,8.5,E10+
3012,5148,7.9,8.3,E10+
3013,5149,5.5,5.7,T
3014,5151,7.3,7.4,E10+
3015,5153,8.1,7.5,T
3016,5154,7.1,8,T
3017,5155,7.5,7.9,E
3018,5158,6.7,8.3,T
3019,5159,6,6.7,T
3020,5160,6.9,5.8,T
3021,5162,4.8,7.9,T
3022,5163,8.7,8.6,E10+
3023,5165,5.8,7.8,E
3024,5166,8.1,5.5,E10+
3025,5168,8.5,8.7,T
3026,5171,8.9,8.5,M
3027,5172,7.6,8.8,T
3028,5175,6.9,7.4,E10+
3029,5176,5.9,6.4,M
3030,5178,6.8,6.3,T
3031,5180,8.3,8.1,E
3032,5181,5.3,6,E
3033,5182,5,7,M
3034,5184,7.3,7.9,E10+
3035,5186,7.1,7.4,M
3036,5187,7.7,8.5,E
3037,5188,6,7.1,E10+
3038,5189,7,7.1,T
3039,5192,7.2,9.3,E
3040,5193,7,8.5,T
3041,5196,8.6,8.5,T
3042,5200,8.4,8.7,E
3043,5205,4.9,6.2,E10+
3044,5206,6.3,7.1,T
3045,5207,5.4,6.3,T
3046,5211,8.1,7.5,T
3047,5212,8,8.4,T
3048,5216,7.3,6.8,E10+
3049,5217,9.1,8.9,E
3050,5219,5.9,8.7,E
3051,5222,7.6,7.6,T
3052,5224,6,5.9,E10+
3053,5225,5.7,4.8,E10+
3054,5227,7.2,8.2,T
3055,5231,8.3,7.7,M
3056,5232,5.3,5.5,E
3057,5235,7.7,7.2,E
3058,5239,4.5,5.3,T
3059,5242,3.1,2.7,E
3060,5245,4.9,5.4,T
3061,5246,7.8,8.4,T
3062,5249,7.9,8.2,E10+
3063,5253,8.1,8.7,T
3064,5257,6.9,7.5,M
3065,5258,8.4,8,M
3066,5259,7.6,7.6,T
3067,5263,7.7,6.2,E
3068,5268,8.5,8.4,E
3069,5269,6.9,6.9,E
3070,5271,6.3,8.3,T
3071,5276,8.1,9.1,E10+
3072,5278,5.9,6,T
3073,5279,7.3,7.2,T
3074,5282,7.9,6.8,E10+
3075,5283,7.1,8.6,T
3076,5284,5.6,5.3,T
3077,5285,8.3,8.4,T
3078,5286,4.8,3.8,M
3079,5287,8.5,7.1,M
3080,5288,6.6,7.8,T
3081,5289,3.9,5.8,E
3082,5291,6.7,8.2,E10+
3083,5292,7.1,8,T
3084,5296,8.1,6.9,E
3085,5297,6.5,6.6,M
3086,5299,7.5,7.8,E10+
3087,5303,7.9,7,T
3088,5306,5.9,6.9,M
3089,5307,4.8,5,T
3090,5313,8.7,8.7,T
3091,5314,2.7,4.8,E10+
3092,5315,7,6.9,M
3093,5317,6.8,5.6,E
3094,5318,7.1,5.1,E10+
3095,5320,8.5,8.7,T
3096,5321,6.9,4.7,T
3097,5322,6.3,6.6,M
3098,5324,8.1,8,E
3099,5325,8.3,9.1,E
3100,5326,8.1,8.9,T
3101,5330,5.9,7.8,T
3102,5331,6,6.4,T
3103,5332,8.6,8.9,T
3104,5335,8.3,8.5,E
3105,5336,6.1,9.3,E10+
3106,5338,3.5,4.1,E
3107,5339,8.1,7.9,E
3108,5342,8.5,6.7,E
3109,5343,6.9,6.3,M
3110,5348,6.2,9.1,T
3111,5349,6.9,3.4,M
3112,5350,5.7,5.6,T
3113,5351,9.8,8.8,T
3114,5352,8.9,8.5,E
3115,5357,7.4,5.2,T
3116,5358,7.5,7.2,T
3117,5359,7.3,8.7,E10+
3118,5360,8.3,7.5,T
3119,5362,7.3,6.6,T
3120,5363,7.7,9.1,E
3121,5364,6.1,5.8,E10+
3122,5365,6.5,8.6,E10+
3123,5367,7.5,7.6,T
3124,5368,7.2,8.3,T
3125,5372,7.8,8.8,M
3126,5373,7.5,7.1,E10+
3127,5374,6.5,8.1,T
3128,5379,4.5,4.3,E
3129,5380,8,2.1,M
3130,5381,8,8,T
3131,5383,7.6,6,T
3132,5385,7,6.5,T
3133,5389,9.1,7.9,E10+
3134,5390,6.7,7.6,E
3135,5391,5.4,6.7,E
3136,5392,6.9,7.3,E
3137,5394,5.6,7.3,M
3138,5396,6.9,7.2,M
3139,5399,6,6.3,M
3140,5400,7.5,8.6,E
3141,5401,5.9,7.2,T
3142,5406,8.5,7.3,M
3143,5409,7.7,7.9,T
3144,5414,4.7,6.8,E
3145,5415,5.7,8,E
3146,5416,7.9,8.1,T
3147,5418,6.2,7,T
3148,5419,6,6.2,T
3149,5423,8.2,8.7,E10+
3150,5424,5.2,6.5,T
3151,5425,7.5,7.1,T
3152,5428,6.9,6.8,E
3153,5430,6.1,6.6,T
3154,5431,5.8,5.3,T
3155,5434,7.5,8.2,T
3156,5436,6.6,6,T
3157,5439,8.8,7.7,E10+
3158,5440,7.7,8.3,E10+
3159,5442,7.2,8.1,E
3160,5445,7.8,5.8,E10+
3161,5446,7.8,8.6,E10+
3162,5448,7.5,7.8,E
3163,5450,8.7,8.2,T
3164,5454,4.4,5.4,T
3165,5455,6.4,6.4,E
3166,5456,5.1,5.8,E10+
3167,5457,7.6,8.7,T
3168,5458,7.3,8.3,T
3169,5459,6.9,7.7,T
3170,5460,6.5,8.3,T
3171,5461,9.1,9.1,E
3172,5462,8.4,7.6,M
3173,5465,7.9,8.2,T
3174,5467,7.5,8.6,E
3175,5468,6.3,6.2,T
3176,5469,6.8,6.8,M
3177,5471,6.2,6.7,E10+
3178,5472,6.2,7.6,E
3179,5473,7.7,8.4,E
3180,5474,5.2,6,M
3181,5476,5.9,6.7,T
3182,5481,7,6.2,E
3183,5482,8,8,T
3184,5483,7.9,7.5,E
3185,5486,7.4,8.6,E
3186,5488,8.3,9,T
3187,5490,5.9,9,M
3188,5491,8.6,8.2,E
3189,5494,7.8,8.6,T
3190,5495,6,5.4,T
3191,5498,8.4,6.4,T
3192,5499,6.9,7.6,M
3193,5501,7.5,8.5,T
3194,5502,7.6,7.9,T
3195,5503,6.1,6.6,T
3196,5505,8.4,8.9,T
3197,5506,6.6,8.8,T
3198,5507,7.4,7.7,T
3199,5508,4.7,6.6,T
3200,5510,7.4,7.7,E
3201,5511,8.3,8.4,E
3202,5514,6.2,7.7,E
3203,5518,5.5,7.8,E
3204,5520,5.5,5.4,M
3205,5522,8.8,8.7,E
3206,5524,7.4,8.1,E
3207,5526,8,8.1,M
3208,5528,6.6,7.1,E10+
3209,5531,6.3,6.9,E10+
3210,5533,7,8.3,E
3211,5535,7.2,8.2,M
3212,5540,2.6,3.7,E10+
3213,5543,7.1,5.7,E
3214,5544,4.5,5.8,M
3215,5546,6,7.6,E
3216,5549,8.6,8.5,M
3217,5552,6.5,8.2,E
3218,5556,4.1,4.6,T
3219,5557,6.9,7.8,M
3220,5561,7.6,7.4,T
3221,5562,7.5,7.4,E
3222,5564,7.5,6.3,T
3223,5565,8,8.5,E10+
3224,5566,6.6,6.1,E10+
3225,5567,4.4,5.6,M
3226,5568,8.7,8.3,M
3227,5573,7.7,8.3,T
3228,5574,6.6,5.8,T
3229,5575,8.9,8.9,E
3230,5578,5,5.2,T
3231,5579,7.2,7.4,M
3232,5580,6.8,7.3,M
3233,5582,7.2,7.1,M
3234,5584,6.7,7.2,T
3235,5585,7.9,7.9,T
3236,5586,8.2,9.3,E
3237,5587,7.6,7.9,M
3238,5591,7.5,7.2,T
3239,5593,7.4,8.8,E10+
3240,5595,9.1,8.7,T
3241,5596,6.7,7.6,T
3242,5597,7.4,8.4,M
3243,5598,7.5,7.2,T
3244,5599,7.3,7,E
3245,5603,9.2,8.4,T
3246,5604,4.3,5.7,T
3247,5605,7.9,8.4,E
3248,5610,8.8,7.5,T
3249,5611,8.1,8.4,T
3250,5612,5.8,7.5,T
3251,5613,6.3,6.9,E
3252,5616,8.5,7.8,E
3253,5617,6.7,6.3,M
3254,5620,5.5,5.7,E10+
3255,5622,5.9,8.5,E
3256,5623,7,4.8,M
3257,5626,8.2,7.8,E
3258,5628,4.9,6,M
3259,5631,7.6,8.6,T
3260,5635,6.8,8,T
3261,5639,7.8,8.3,E
3262,5641,7.9,7.3,M
3263,5645,7,7.5,E10+
3264,5647,7.5,8.2,T
3265,5649,5.9,6.9,M
3266,5650,7.9,7.6,M
3267,5651,8.7,7.9,E
3268,5660,7.4,8.8,E
3269,5663,6.3,6.9,E
3270,5666,8.2,8,E10+
3271,5667,5.8,8.7,T
3272,5670,8.1,7.9,M
3273,5672,6.3,7.4,M
3274,5676,7.2,8.7,E
3275,5678,7.5,5.4,M
3276,5680,5.2,7.2,E
3277,5681,8.7,6.4,T
3278,5682,5.3,5.5,M
3279,5683,6.3,6.6,E10+
3280,5685,8.2,8.2,T
3281,5687,7.1,8.8,T
3282,5688,8,9.3,T
3283,5689,6.5,6.3,E10+
3284,5693,5,5.6,E
3285,5695,6.1,5.6,E
3286,5696,7.2,7.6,T
3287,5700,8.5,8.7,T
3288,5701,7.7,7.5,E
3289,5702,7,8.9,E
3290,5703,7.7,8,E10+
3291,5704,7.4,7.5,T
3292,5706,6.4,6.8,E10+
3293,5708,5.8,8.1,E
3294,5709,7,6.6,E
3295,5716,7.2,7.8,E
3296,5717,5.9,7.9,E
3297,5718,7.3,8.4,E10+
3298,5719,5.8,8.1,T
3299,5720,6.1,7.7,M
3300,5721,8.2,7.9,M
3301,5727,7.3,7.3,T
3302,5729,4.9,4.8,E
3303,5730,7.8,6.6,M
3304,5731,6.8,7.4,T
3305,5733,7.9,8.8,T
3306,5736,3.2,3.6,E10+
3307,5738,7.9,5.2,E10+
3308,5739,8.2,8.6,E10+
3309,5740,6.2,7.2,E10+
3310,5745,6.6,7,E
3311,5747,7.6,7.1,T
3312,5748,2.6,3.8,T
3313,5749,8.5,8.6,M
3314,5750,6.5,3.6,E10+
3315,5754,8.1,3.3,E10+
3316,5757,5.9,6,T
3317,5766,6.9,8.1,M
3318,5767,7.9,8.3,E10+
3319,5771,4.1,1.7,T
3320,5772,8.1,9,E
3321,5773,6.7,5.6,E
3322,5774,7.3,8,T
3323,5779,5.8,2.1,E
3324,5780,7.1,7.4,E
3325,5783,7.3,6,E
3326,5785,7.4,7.4,M
3327,5788,8.5,6.6,E
3328,5791,7.8,8.9,E
3329,5794,8.2,6.9,E
3330,5795,7.3,8.5,E
3331,5797,5.2,6.5,E
3332,5806,4.9,6.1,M
3333,5809,5.8,6,T
3334,5812,3.2,2.4,T
3335,5815,6.6,7.2,E
3336,5816,5.4,5.3,T
3337,5818,5.9,7.8,E
3338,5821,5.4,5.8,T
3339,5822,7.3,6.2,E
3340,5823,7.3,7.8,E10+
3341,5824,6.2,7.3,E10+
3342,5825,7.6,8.3,E
3343,5826,2.7,8.9,E
3344,5828,8.3,8.4,T
3345,5832,7.2,7.5,E
3346,5833,6.6,4.5,E10+
3347,5835,6.2,4.1,E
3348,5836,8.3,8.3,T
3349,5839,8.1,6.6,M
3350,5841,6.8,6.8,E
3351,5843,7.8,7.9,E
3352,5845,6.5,8.2,T
3353,5847,3.6,3.8,E
3354,5848,6.1,8.5,E10+
3355,5850,8.1,8.5,T
3356,5855,7.5,7.3,M
3357,5857,6.2,8.2,M
3358,5861,7.7,8.2,T
3359,5866,5.3,5.5,T
3360,5867,6.9,7,T
3361,5870,7.7,8.9,E
3362,5874,7.9,6.6,E
3363,5878,4.8,5.9,E
3364,5880,6.3,5.8,T
3365,5881,6.1,7.5,E10+
3366,5884,9,8.2,E
3367,5888,6.3,7.3,E
3368,5889,7.4,5.3,T
3369,5891,7.7,7.9,M
3370,5892,7.3,8.6,M
3371,5893,6.2,5.3,T
3372,5896,7.6,8.9,M
3373,5897,6,7.4,T
3374,5898,7.3,7.5,M
3375,5902,6.5,7.7,E
3376,5903,5.5,6.1,T
3377,5904,6.7,7.6,T
3378,5907,7.4,8,M
3379,5909,6.8,8,T
3380,5919,4.9,7,M
3381,5921,7.7,9.5,T
3382,5924,5.6,8.4,E
3383,5925,7.2,7,T
3384,5926,7.9,8.3,E10+
3385,5927,7.6,7,E10+
3386,5928,5.7,5.5,E10+
3387,5929,5.2,7.4,T
3388,5934,8.5,9,E10+
3389,5935,7,7.3,E10+
3390,5938,6.8,6.8,E10+
3391,5939,7.1,8.6,T
3392,5940,7.2,8.7,E
3393,5941,6,6.3,E10+
3394,5942,5.7,5.8,T
3395,5944,7.4,8,E10+
3396,5945,9,8.8,T
3397,5947,7.7,8.2,E
3398,5948,7.4,5.4,T
3399,5951,7.2,6.9,T
3400,5953,6.7,5.2,E10+
3401,5954,7.3,8.4,E10+
3402,5960,8.8,8.4,E
3403,5962,6.6,7.7,T
3404,5964,8.7,9,M
3405,5967,6.9,7.3,E10+
3406,5969,6.1,6.8,E10+
3407,5970,6.2,6.4,E
3408,5971,6.4,5.6,E
3409,5972,6,7.6,E
3410,5974,8.2,8.5,T
3411,5978,5.8,6,T
3412,5979,8,7.7,T
3413,5980,8.7,8.8,T
3414,5983,6.4,7.3,T
3415,5987,6.7,8.3,M
3416,5988,6,5.4,E
3417,5989,7.2,8.1,M
3418,5990,6,5.7,M
3419,5991,7.2,6.6,E
3420,5994,6.1,7.1,M
3421,5995,6.8,8.5,E
3422,5996,8.2,8.2,M
3423,5997,5.8,7.3,E
3424,6000,7.4,8.2,T
3425,6011,6.9,8,E
3426,6014,6.9,8.8,E
3427,6016,7.6,8.4,T
3428,6017,7,7.7,T
3429,6018,7.4,7.8,T
3430,6019,7,8.1,T
3431,6020,8.4,8.2,T
3432,6024,7.5,6.2,M
3433,6025,7.6,6,E
3434,6027,7.7,8,T
3435,6028,7.7,7.8,T
3436,6029,6.5,7.4,T
3437,6030,6.8,3.7,E
3438,6031,7.1,7.2,T
3439,6034,6.8,8.5,E10+
3440,6036,4.3,6.8,T
3441,6039,4.7,6.3,E
3442,6040,3,5.1,E
3443,6041,8.3,8.4,E
3444,6044,8.1,7.3,T
3445,6045,7.9,8.1,T
3446,6046,4.5,5.5,M
3447,6049,4.9,3.6,E
3448,6050,7.6,5.4,M
3449,6051,8.4,8.7,E
3450,6053,7.1,6.2,E10+
3451,6058,8,8.1,T
3452,6061,6.5,8.8,T
3453,6062,7.6,8.6,E
3454,6064,5.6,7.5,T
3455,6065,7.5,8.1,T
3456,6066,8.4,8.9,M
3457,6074,6.1,6.5,M
3458,6076,6.2,8.3,E
3459,6077,5.9,5.2,E
3460,6079,8,3.7,T
3461,6080,8,9,E
3462,6082,7.2,7.9,T
3463,6083,8.6,7.7,M
3464,6084,7.2,5.7,E
3465,6085,7.6,8.1,E10+
3466,6088,4.8,8.3,E
3467,6094,6.9,8.2,E10+
3468,6099,8.2,4.2,E
3469,6100,8.5,8.2,M
3470,6101,7.3,8.8,M
3471,6102,7.2,8.5,T
3472,6104,5.8,8,T
3473,6107,6.6,6.2,T
3474,6110,4,4.8,E10+
3475,6111,7,9,E
3476,6113,7.3,8.4,T
3477,6116,5.8,7.5,T
3478,6119,9.2,8.4,E10+
3479,6120,5.4,5.6,E10+
3480,6123,9,8.5,T
3481,6125,7.6,8.4,T
3482,6127,6.1,4.8,T
3483,6131,5.8,7.9,T
3484,6132,5.9,7.4,M
3485,6133,7.1,7,T
3486,6134,5.6,7.6,E
3487,6136,6.8,8.5,T
3488,6139,5.7,6.7,E10+
3489,6144,5.8,6.6,M
3490,6146,5.2,8,T
3491,6151,6.9,6.1,M
3492,6152,5.9,6.7,T
3493,6154,5.6,7,E
3494,6155,6.9,7.3,T
3495,6156,7,7.8,T
3496,6158,6.4,7.8,T
3497,6160,8.2,7.2,E
3498,6163,6.9,6.9,M
3499,6167,7.6,8.3,E
3500,6168,4.6,4.7,M
3501,6170,5,5.2,T
3502,6171,8.4,8.6,T
3503,6172,6,5.9,M
3504,6173,7.1,7.5,T
3505,6175,7.6,8.9,E
3506,6177,7.8,7.5,T
3507,6178,5.6,6.7,E
3508,6181,8,7.8,E
3509,6187,7,7.5,T
3510,6192,8.4,8.3,M
3511,6194,7.1,7.1,E
3512,6197,5.7,5.8,E
3513,6198,8.2,8.4,E
3514,6199,7,7.3,M
3515,6200,6.6,6.6,E
3516,6202,6.6,7.1,E
3517,6203,6.1,6.5,E10+
3518,6207,6.5,4.9,T
3519,6211,5.5,3.9,E
3520,6217,8.9,7.6,T
3521,6218,5.5,7.5,T
3522,6219,5.9,5.6,E
3523,6226,7.8,7.7,T
3524,6227,7.1,7.3,T
3525,6231,6,7.8,M
3526,6232,6.5,7.7,T
3527,6234,5.6,5.8,E10+
3528,6236,9.1,9.1,T
3529,6237,5.7,7,E
3530,6238,8,8.7,M
3531,6241,5.8,6.7,M
3532,6246,7.4,7.2,E
3533,6247,7.5,8.3,E10+
3534,6253,6.5,6.5,M
3535,6254,5.9,4.7,T
3536,6256,6.6,5.8,T
3537,6258,7.1,6.4,E
3538,6263,7.8,8.1,M
3539,6267,7.9,8.7,E
3540,6269,7.8,5.8,E
3541,6271,5.1,6,M
3542,6272,6.4,3.6,E10+
3543,6276,6.7,8.1,E
3544,6277,6.8,5.9,M
3545,6279,3.8,5.1,T
3546,6280,7.2,7.5,M
3547,6281,4.1,5.4,T
3548,6284,6.1,7.2,E
3549,6288,8.1,8.5,T
3550,6291,8,9,T
3551,6294,4.1,5.9,T
3552,6296,6.5,8.6,T
3553,6299,8.1,7.8,M
3554,6305,8.7,9.1,E
3555,6306,7.1,7.1,E
3556,6308,6.4,5.7,E
3557,6309,6,5.4,E10+
3558,6315,7.9,5.3,E10+
3559,6316,8.1,5,E
3560,6317,6.9,8.7,E
3561,6318,7.3,7.5,E
3562,6321,6.7,8.4,T
3563,6322,7.9,5.9,E
3564,6323,7,8.5,M
3565,6324,6,4.3,E
3566,6325,7.6,6.8,M
3567,6326,8.9,8.8,E
3568,6327,6.9,6.8,E10+
3569,6328,6.9,6.6,T
3570,6335,7.5,8.3,M
3571,6339,6.2,3.7,E
3572,6340,6.1,8,E10+
3573,6341,4.1,6.5,T
3574,6342,7.1,6.4,T
3575,6345,6.2,5.8,E10+
3576,6346,6.2,6.6,T
3577,6350,7.7,6,E
3578,6352,6.8,6.8,T
3579,6354,7.7,8.1,M
3580,6355,7.6,8.1,T
3581,6361,8.4,9,E
3582,6373,5.6,7,M
3583,6377,6.6,7.3,T
3584,6379,6.9,7.6,E
3585,6381,7.8,7.7,T
3586,6382,7.9,8.4,E
3587,6384,7.5,8.9,T
3588,6388,7.8,7.9,T
3589,6394,5.2,8.3,T
3590,6396,7.8,7,T
3591,6397,6.6,8.3,E
3592,6401,4.1,7.4,E
3593,6408,6.3,6.3,E
3594,6409,4.7,5.7,M
3595,6410,5.9,6.7,E
3596,6412,4.5,6.1,E
3597,6414,6.9,7.3,T
3598,6417,8.7,8.2,E
3599,6420,4.6,8.4,T
3600,6421,4,6.4,M
3601,6422,7.5,6.8,E10+
3602,6424,4.6,7,E
3603,6425,8.9,8.2,E10+
3604,6429,7.3,8.5,T
3605,6431,5.3,7.3,M
3606,6432,5.5,6.4,T
3607,6433,9,8.5,T
3608,6437,8.7,5.6,E
3609,6442,7.6,7.4,E10+
3610,6443,5.1,6.2,T
3611,6444,8.4,8.8,T
3612,6450,8.1,8.1,E
3613,6451,5.6,7.5,E10+
3614,6452,8.2,8.9,E10+
3615,6455,5.5,6.8,T
3616,6456,6.8,8.2,M
3617,6462,5,6.6,E
3618,6464,5.9,5.7,E10+
3619,6470,6.3,8.6,T
3620,6471,8,8.2,T
3621,6474,8.3,7.2,E
3622,6477,6.7,7.6,T
3623,6481,6.4,7.8,T
3624,6484,7,6.6,T
3625,6485,6.3,3.5,E
3626,6487,6.1,4.5,E
3627,6489,6.8,5.5,T
3628,6491,7.3,7.1,T
3629,6493,5.9,9,E
3630,6494,8.1,5.8,E
3631,6495,7.8,6.9,E
